"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"my-ale-e19c7380ac54b3a7d304b4db579d2b5eda0434eb","LegalEntity","Ashnik Holdings (M) Sdn Bhd (1124601D)","","","","","","2015-12-23","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e19ed066909c1e0cd2c54a0d0999725d07978054","LegalEntity","Dinar Edaran Emas Trading Investment Scheme","","","","","","2022-09-29","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e2d9c773d0c857c67e87990f10ae1507997fec30","LegalEntity","Net Trade Global Trading Sdn Bhd (1383807 - T)","","","","","","2021-01-29","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e33681bc5edf3d2d708adf41607b4875b0780f0e","LegalEntity","Times Travel & Explorer Sdn Bhd (1041742-H)","","","","","","2018-04-09","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e39193557c97e0f1e68e455970f59f4790ffa937","LegalEntity","Ace Investment Bank (potential clone entity)","","","","","","2025","","","","Malaysia Financial Consumer Alert List","2025-08-28T20:56:03","2026-09-12T20:56:02","2025-08-28T20:56:03"
"my-ale-e4655110229734e23db3dc19c014f2dc5f0c0ebc","LegalEntity","JJPTR","","","","","","2017-02-24","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e4d4e8e56d070d426821ca2a3f3f1de7fc714c78","LegalEntity","Waheed Ventures","","","","","","2021-01-29","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e5106ff69bf719899eae315254ec6b0156053af8","LegalEntity","CYL Prospect Trading","","","","","","2017-06-29","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e56559409c50d0deb7039b2979e9d00c6ce5911f","LegalEntity","OLTA Capital Management Inc.","","","","","","2013-05-02","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e58427d7736183d28e6a4ef8f69b31546abbc503","LegalEntity","1globalcash","","","","","","2012-07-13","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e5ae3cc51964e49142281056b3d776e072eff4f7","LegalEntity","Jazlaan Enterprise","","","","","","2012-07-13","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e6c91d8554d03fcc5853f2a48016ae8f017bc493","LegalEntity","Ace Dimension Network Sdn Bhd","","","","","","2015-04-10","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e73d1ae11dc112f2ed306dad8b943c6312b6b505","LegalEntity","Empire Five Trading","","","","","","2014-04-04","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e73eb10b0f9eff12c45e4e72bb3566108c0e9f2c","LegalEntity","Alpine Advisory (potential clone entity)","","","","","","2025","","","","Malaysia Financial Consumer Alert List","2025-12-27T20:56:02","2026-09-12T20:56:02","2025-12-27T20:56:02"
"my-ale-e76256cab05bf06ef9bd3e7b18a712e765726096","LegalEntity","Pro Infinity Ltd","","","","","","2014-07-25","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-e8974dd7b732d252a80816008a9bf4afb59a22db","LegalEntity","Aliran Rezeki Capital 384 Pelaburan Untuk Masa Depan","","","","","","2026","","","","Malaysia Financial Consumer Alert List","2026-08-05T20:56:02","2026-09-12T20:56:02","2026-08-05T20:56:02"
"my-ale-e907e8675c02d47dda440aa7c27da590a6155a99","LegalEntity","Parker Staudt Scully 500 Luno Malaysia","","","","","","2025-07-04","","","","Malaysia Financial Consumer Alert List","2025-07-04T20:56:03","2026-09-12T20:56:02","2025-07-04T20:56:03"
"my-ale-e96d4e0bee3faccba2d649e3733d6f88b8ab609b","LegalEntity","FXBITLab Holdings Sdn Bhd (1212832-T)","","","","","","2017-07-31","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-eab864e1da6840b7789b6db75c03015adfb6d6c7","LegalEntity","Ganding Wawasan Trading (TR0133766-A)","","","","","","2014-07-25","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-eb13f8aa7977ae56c72f31777ea8d5274b52c580","LegalEntity","Al Ayuni Investment Malaysia (not related to Al Ayuni Invesment and Contracting Co. based in Saudi Arabia)","","","","","","2022-03-10","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-eb44371ea25f03cdd84c84c2e4d2e239f8336e34","LegalEntity","Herzen Academy","","","","","","2023-09-14","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-eb7f6d3dd35c7d01cfb71543315952fd0d3b824c","LegalEntity","Wan Azlan Moomoo Securities (potential clone entity)","","","","","","2026","","","","Malaysia Financial Consumer Alert List","2026-08-05T20:56:02","2026-09-12T20:56:02","2026-08-05T20:56:02"
"my-ale-eb95b1f7319dad87995536b530b26eb4901aa474","LegalEntity","L & L Property Ventures SB (1186992T)","","","","","","2017-06-29","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-ec6a848939d3c30c767b011fc44c099e8a7d1cce","LegalEntity","AIProFX","","","","","","2023-09-14","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-eca55826d2a0906b9812350b08ba7d451d4a826a","LegalEntity","Advisonomics Group 124","","","","","","2026","","","","Malaysia Financial Consumer Alert List","2026-08-05T20:56:02","2026-09-12T20:56:02","2026-08-05T20:56:02"
"my-ale-ef105a2bcdf788793be88a6caebb3958aad1f251","LegalEntity","Euro Trade Co","","","","","","2021-03-15","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f0065151914b9c8899849ea85c67876d2f113c2f","LegalEntity","Century Dynasty Group Berhad","","","","","","2017-08-28","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f017902b17eaf8dc9105adfca97070c3ea247fe4","LegalEntity","Aziera Gold Enterprise (NS0133976-K)","","","","","","2016-02-25","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f0df5eaa051fc63dece4300255041a5838bbcc00","LegalEntity","Only One International Sdn Bhd (1195288W)","","","","","","2017-06-22","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f18493bec63c1f18570a1f4366834ec81fbd5096","LegalEntity","Abundant Land Trading","","","","","","2025-07-04","","","","Malaysia Financial Consumer Alert List","2025-07-04T20:56:03","2026-09-12T20:56:02","2025-07-04T20:56:03"
"my-ale-f1ba0fdb64396fcb29ac4324718d1c2ed612cc6c","LegalEntity","MonSpace (M) Sdn Bhd","","","","","","2017-05-09","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f1c2c018a8f92c0325cb91031bde4d6a87ff584b","LegalEntity","APS Asia Plantation Sdn Bhd (984575-T)","","","","","","2013-03-28","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f23c5d494abe5e8f6464bc227305a78f9e9dcbae","LegalEntity","XM Forex Malaysia","","","","","","2017-12-06","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f2d108d948996ec4487c2094c9a9a01884e23f6a","LegalEntity","Financial Trader","","","","","","2025-07-04","","","","Malaysia Financial Consumer Alert List","2025-07-04T20:56:03","2026-09-12T20:56:02","2025-07-04T20:56:03"
"my-ale-f2f1d0675628fde932f5fef6116c7b593c9ad146","LegalEntity","MGCfx","","","","","","2016-06-06","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f3807138e7b69b33ff158a0af4da5b4bbd813457","LegalEntity","Rezeki Manusia Finwealth Group 121 (potential clone entity)","","","","","","2025","","","","Malaysia Financial Consumer Alert List","2025-12-27T20:56:02","2026-09-12T20:56:02","2025-12-27T20:56:02"
"my-ale-f45b9967f5b71c1641edc2a8942c6e95a5cdf688","LegalEntity","ODFX","","","","","","2015-05-14","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f4a93ad00ebf6a2deb7ff9fae918b33f6c988374","LegalEntity","SVD Malaysia","","","","","","2017-07-31","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f50d03f84d0dc45502730dab11cf8a9c14570957","LegalEntity","Dana Dividen 948 OUD Asset Management (potential clone entity)","","","","","","2025","","","","Malaysia Financial Consumer Alert List","2025-12-27T20:56:02","2026-09-12T20:56:02","2025-12-27T20:56:02"
"my-ale-f558bace21991973670fb5bc857b6fe80d5c64fe","LegalEntity","MIDF Investment Scheme (Not related to MIDF Amanah Investment Bank Berhad)","","","","","","2024-04-19","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-10-02T20:56:06"
"my-ale-f55aca15000b4e38f12d02c9237a721c09b8997f","LegalEntity","Relax Green Enterprise (PG0415537X)","","","","","","2017-06-29","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f56f01fa9bd916d3b744c0d678f1ac007605ec1b","LegalEntity","Mecca Fund Global (MFG)","","","","","","2016-02-25","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f582a6baa3fe2ff2266bb3ea5ef9ea44afaa6415","LegalEntity","Pelaburan Saham Malaysia YES Financial Group 521 (potential clone entity)","","","","","","2025","","","","Malaysia Financial Consumer Alert List","2025-12-27T20:56:02","2026-09-12T20:56:02","2025-12-27T20:56:02"
"my-ale-f6254db3d6eacdb007e17e9b365db74d9bc12dbf","LegalEntity","Global Golds Trading (JM0518201-W)","","","","","","2016-02-25","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f6d6fee756e50f5889a793535b8c0d542eb4b5b9","LegalEntity","Uncang Teguh Resources (0000102116-T)","","","","","","2014-07-25","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f72cce770e5bc20be108ee3ff19918b36ca26980","LegalEntity","Mari Wholesale (M) Sdn Bhd (556117-T)","","","","","","2012-07-13","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f8361bd18ed812cf2475a8e95f93b38a18391975","LegalEntity","AG Asia Saham","","","","","","2023-09-14","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-f8b626df93e8d692c53ea5945d4dcf8fc8e5e715","LegalEntity","MYKawangan Saham Professional (Facebook page)","","","","","","2025","","","","Malaysia Financial Consumer Alert List","2025-12-27T20:56:02","2026-09-12T20:56:02","2025-12-27T20:56:02"
"my-ale-f8ccd0b3b2b9757aa28690439987678c4ff9422e","LegalEntity","MyHowk Ling","","","","","","2017-07-31","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-fa02129bd5d10f9c320e15ced9f02a2f1541e5db","LegalEntity","Solar Bond Capital Sdn Bhd (1157972-A)","","","","","","2016-09-15","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-fa0ecbc315d3c39277f166a3c3a0362be117bba5","LegalEntity","Grand View Golden Success Sdn Bhd (638186-X) - Golden Maximum","","","","","","2013-07-22","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-fb936a18dc4fb7a85b3ab0e10339f43ea7b90bbd","LegalEntity","ARS Ultimate Sdn Bhd (1268778 - A)","","","","","","2018-08-06","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-fc3aaddf94025ee832e136a40b374b34b2f9c59d","LegalEntity","Water Beaute World Berhad","","","","","","2017-05-09","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-fc803188e4eefd435769f5ef983fd9fa6a03615f","LegalEntity","FxUnited Malaysia (myfxunited)","","","","","","2015-04-10","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-fd30e0759b03a8b298f3df8672795d322414e922","LegalEntity","Capital Asia Group (M) Sdn Bhd","","","","","","2015-05-14","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-fdad92de59aa3d7824f23c66f38155c8afac04b2","LegalEntity","GGC Aquaculture Sdn Bhd (1044976P)","","","","","","2015-12-23","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-fe6c0920c257d7b0fff0b0f07481e94d01fb8029","LegalEntity","Rex Russel Capital Investment Group","","","","","","2017-08-28","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
"my-ale-ffde12a1a8afbb52bc59e4825045f88527076c90","LegalEntity","Liberty Reserve","","","","","","2012-07-13","","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2026-09-12T20:56:02","2024-04-23T00:00:00"
